input_file,factor,color,canonical_key,page,bbox,match_type,match_score,color_match,mapped_json,notes
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,CAPITAL ONE BANK USA (Flexible Spending Credit Card),#212529,capital_one_bank_usa_flexible_spending_credit_card--0275305811,1,"[56.689998626708984, 208.4650115966797, 292.760009765625, 220.8310089111328]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$3,639",#212529,3_639--7e5f8d65aa,1,"[340.9800109863281, 208.4650115966797, 368.50201416015625, 220.8310089111328]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$125,000",#212529,125_000--27ec672151,1,"[382.0, 208.4650115966797, 419.5299987792969, 220.8310089111328]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,3%,#212529,3--77de68daec,1,"[434.8699951171875, 208.4650115966797, 447.875, 220.8310089111328]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$36,#212529,36--fc074d5013,1,"[483.8900146484375, 208.4650115966797, 498.9020080566406, 220.8310089111328]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,JPMCB CARD SERVICES (Flexible Spending Credit Card),#212529,jpmcb_card_services_flexible_spending_credit_card--7e00cd4235,1,"[56.689998626708984, 231.13499450683594, 291.7430114746094, 243.50099182128906]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$28,000",#212529,28_000--73b5124a23,1,"[387.0, 231.13499450683594, 419.5260009765625, 243.50099182128906]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,0%,#212529,0--b6589fc6ab,1,"[434.8699951171875, 95.07499694824219, 447.875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,CAPITAL ONE BANK USA (Credit Card),#212529,capital_one_bank_usa_credit_card--e207153862,1,"[56.689998626708984, 253.8149871826172, 218.72598266601562, 266.1809997558594]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$3,500",#212529,3_500--7fcfa574ef,1,"[392.010009765625, 253.8149871826172, 419.5320129394531, 266.1809997558594]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,0%,#212529,0--b6589fc6ab,1,"[434.8699951171875, 95.07499694824219, 447.875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,ELAN FINANCIAL SERVI (Flexible Spending Credit Card),#212529,elan_financial_servi_flexible_spending_credit_card--30cb61a312,1,"[56.689998626708984, 276.4950256347656, 287.7560119628906, 288.86102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$10,000",#212529,10_000--38621e6db2,1,"[387.0, 276.4950256347656, 419.5260009765625, 288.86102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,0%,#212529,0--b6589fc6ab,1,"[434.8699951171875, 95.07499694824219, 447.875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,J,#212529,j--5c2dd944dd,1,"[522.739990234375, 276.4950256347656, 527.239990234375, 288.86102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Credit Card Open Totals: (No Retail),#212529,credit_card_open_totals_no_retail--2260470af1,1,"[56.689998626708984, 299.2200012207031, 210.70692443847656, 311.6130065917969]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$18,654",#212529,18_654--6432ca456e,1,"[335.9800109863281, 299.2200012207031, 368.5060119628906, 311.6130065917969]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$211,500",#212529,211_500--c60be8a06a,1,"[382.0, 299.2200012207031, 419.5299987792969, 311.6130065917969]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,9%,#212529,9--0ade7c2cf9,1,"[434.8699951171875, 299.2200012207031, 447.875, 311.6130065917969]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$206,#212529,206--4afa8f9e90,1,"[478.8800048828125, 299.2200012207031, 498.89599609375, 311.6130065917969]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Line of Credit Accounts,#374151,line_of_credit_accounts--6af6c23227,1,"[56.689998626708984, 341.72998046875, 158.2009735107422, 354.12298583984375]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Balance,#374151,balance--8dfa30e024,1,"[333.989990234375, 72.44001007080078, 368.5049743652344, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Limit,#374151,limit--e4d68c5a97,1,"[398.0299987792969, 72.44001007080078, 419.5310363769531, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Payment Resp,#374151,payment_resp--bc5fc6bcd4,1,"[461.3900146484375, 72.44001007080078, 527.2450561523438, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Age,#374151,age--5dc56b9aab,1,"[544.260009765625, 72.44001007080078, 561.2610473632812, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,KEY BANK NA (Line of Credit),#212529,key_bank_na_line_of_credit--3ecb8fb406,1,"[56.689998626708984, 140.4349822998047, 178.72996520996094, 152.8009796142578]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$25,000",#212529,25_000--90deb985f7,1,"[387.0, 140.4349822998047, 419.5260009765625, 152.8009796142578]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Totals,#212529,totals--8010e565bc,1,"[56.689998626708984, 387.0899963378906, 83.19499206542969, 399.4830017089844]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$0,#212529,0--b6589fc6ab,1,"[358.5, 95.07499694824219, 368.50799560546875, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Real Estate Accounts,#374151,real_estate_accounts--503267a814,1,"[56.689998626708984, 429.6099853515625, 148.7149658203125, 442.00299072265625]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Balance,#374151,balance--8dfa30e024,1,"[333.989990234375, 72.44001007080078, 368.5049743652344, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Limit,#374151,limit--e4d68c5a97,1,"[398.0299987792969, 72.44001007080078, 419.5310363769531, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Payment Resp,#374151,payment_resp--bc5fc6bcd4,1,"[461.3900146484375, 72.44001007080078, 527.2450561523438, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Age,#374151,age--5dc56b9aab,1,"[544.260009765625, 72.44001007080078, 561.2610473632812, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,FREEDOM MORTGAGE (Conventional RE Mortgage),#212529,freedom_mortgage_conventional_re_mortgage--6838b95487,1,"[56.689998626708984, 452.2450256347656, 273.2389831542969, 464.61102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$68,078",#212529,68_078--5ac13ec7e5,1,"[335.9800109863281, 452.2450256347656, 368.5060119628906, 464.61102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$164,500",#212529,164_500--2eb67aa779,1,"[382.0, 452.2450256347656, 419.5299987792969, 464.61102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$1,532",#212529,1_532--4dc570d947,1,"[471.3800048828125, 452.2450256347656, 498.9020080566406, 464.61102294921875]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,KEYBANK NA (Conventional RE Mortgage),#212529,keybank_na_conventional_re_mortgage--1306a493ce,1,"[56.689998626708984, 474.9150085449219, 230.7499542236328, 487.281005859375]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$1,377,007 $1,586,000",#212529,1_377_007_1_586_000--5d8769b38f,1,"[323.4700012207031, 474.9150085449219, 419.5260009765625, 487.281005859375]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$6,474",#212529,6_474--6d44cbb770,1,"[471.3800048828125, 474.9150085449219, 498.9020080566406, 487.281005859375]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Totals,#212529,totals--8010e565bc,1,"[56.689998626708984, 387.0899963378906, 83.19499206542969, 399.4830017089844]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$1,445,085 $1,750,500",#212529,1_445_085_1_750_500--eb5a430171,1,"[323.4700012207031, 497.6399841308594, 419.5260009765625, 510.0329895019531]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$8,006",#212529,8_006--5c911cd68a,1,"[471.3800048828125, 497.6399841308594, 498.9020080566406, 510.0329895019531]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Installment Accounts,#374151,installment_accounts--0931ee901e,1,"[56.689998626708984, 540.1599731445312, 147.7069549560547, 552.552978515625]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Balance,#374151,balance--8dfa30e024,1,"[333.989990234375, 72.44001007080078, 368.5049743652344, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Limit,#374151,limit--e4d68c5a97,1,"[398.0299987792969, 72.44001007080078, 419.5310363769531, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Payment Resp,#374151,payment_resp--bc5fc6bcd4,1,"[461.3900146484375, 72.44001007080078, 527.2450561523438, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Age,#374151,age--5dc56b9aab,1,"[544.260009765625, 72.44001007080078, 561.2610473632812, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,AMERICAN HONDA FINAN (Auto),#212529,american_honda_finan_auto--b9c4d2c054,1,"[56.689998626708984, 562.7949829101562, 195.70399475097656, 575.1609497070312]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$34,011",#212529,34_011--2d963bf638,1,"[335.9800109863281, 562.7949829101562, 368.5060119628906, 575.1609497070312]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$52,677",#212529,52_677--7a0e02e22f,1,"[387.0, 562.7949829101562, 419.5260009765625, 575.1609497070312]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$993,#212529,993--2c82513e25,1,"[478.8800048828125, 562.7949829101562, 498.89599609375, 575.1609497070312]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,ORANGE COUNTY FEDERA (Auto),#212529,orange_county_federa_auto--4d38de3045,1,"[56.689998626708984, 585.4650268554688, 202.21099853515625, 597.8309936523438]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$15,814",#212529,15_814--93df87c3c7,1,"[335.9800109863281, 585.4650268554688, 368.5060119628906, 597.8309936523438]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$46,185",#212529,46_185--3881ce6604,1,"[387.0, 585.4650268554688, 419.5260009765625, 597.8309936523438]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$842,#212529,842--62362fbf88,1,"[478.8800048828125, 585.4650268554688, 498.89599609375, 597.8309936523438]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,SOLAR MOSAIC LLC (Secured Home Improvement),#212529,solar_mosaic_llc_secured_home_improvement--10055df939,1,"[56.689998626708984, 608.14501953125, 267.74896240234375, 620.510986328125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$28,393",#212529,28_393--8aac8a9297,1,"[335.9800109863281, 608.14501953125, 368.5060119628906, 620.510986328125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$81,269",#212529,81_269--e128607ee6,1,"[387.0, 608.14501953125, 419.5260009765625, 620.510986328125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,$600,#212529,600--15aa0c7e8f,1,"[478.8800048828125, 608.14501953125, 498.89599609375, 620.510986328125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,I,#212529,i--042dc4512f,1,"[524.739990234375, 95.07499694824219, 527.2420043945312, 107.44100189208984]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Totals,#212529,totals--8010e565bc,1,"[56.689998626708984, 387.0899963378906, 83.19499206542969, 399.4830017089844]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$78,218",#212529,78_218--d3a20b96ee,1,"[335.9800109863281, 630.8699951171875, 368.5060119628906, 643.2630004882812]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$180,131",#212529,180_131--ef77c89c5c,1,"[382.0, 630.8699951171875, 419.5299987792969, 643.2630004882812]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,"$2,435",#212529,2_435--5ecdd64bf5,1,"[471.3800048828125, 630.8699951171875, 498.9020080566406, 643.2630004882812]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Miscellaneous Accounts,#374151,miscellaneous_accounts--b08c550d7b,1,"[56.689998626708984, 673.3900146484375, 161.71995544433594, 685.7830200195312]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,Balance,#374151,balance--8dfa30e024,1,"[333.989990234375, 72.44001007080078, 368.5049743652344, 84.8330078125]",exact,1.0,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,
