input_file,pdf_lines_json,factor,spans_preview,color,canonical_key,page,bbox,match_type,match_score,color_match,mapped_json,review_action,reviewer_notes
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,7k+ line for 12+yrs,7k+ line for 12+yrs...,#428f4e,7k_line_for_12_yrs--487a417e37,0,"[382.67999267578125, 165.8050079345703, 473.166015625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Existing Open Mortgage,Existing Open Mortgage...,#428f4e,existing_open_mortgage--9205da8f64,0,"[382.67999267578125, 182.8150177001953, 500.677001953125, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Ok Open Rev Depth,Ok Open Rev Depth...,#428f4e,ok_open_rev_depth--edf7078316,0,"[382.67999267578125, 199.8250274658203, 481.7240295410156, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Good Closed Rev Depth,Good Closed Rev Depth...,#428f4e,good_closed_rev_depth--1f7cbe1452,0,"[382.67999267578125, 216.83497619628906, 501.8979797363281, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Closed Accnts Over 10k,Closed Accnts Over 10k...,#428f4e,closed_accnts_over_10k--f836399f79,0,"[382.67999267578125, 233.84498596191406, 500.666015625, 248.958984375]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,2+ Closed Rev Accnts,2+ Closed Rev Accnts...,#428f4e,2_closed_rev_accnts--bf99983a4d,0,"[382.67999267578125, 250.84498596191406, 491.19500732421875, 265.958984375]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Seasoned Closed Accounts,Seasoned Closed Accounts...,#428f4e,seasoned_closed_accounts--de9556a1be,0,"[382.67999267578125, 267.85498046875, 517.803955078125, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.json,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.pdf.lines.json,Paid Off 200k+ RE/RE,Paid Off 200k+ RE/RE...,#428f4e,paid_off_200k_re_re--737322e983,0,"[382.67999267578125, 284.864990234375, 492.42706298828125, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1218_credit_summary_2025-09-01_103250_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,No,No...,black,no--fd12863535,0,"[280.6300048828125, 71.42996978759766, 299.2919921875, 90.70797729492188]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,Credit Freeze,Credit Freeze...,black,credit_freeze--644506c07f,0,"[280.6300048828125, 93.52497863769531, 347.2569885253906, 108.63897705078125]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,Fraud Alert,Fraud Alert...,black,fraud_alert--45a058d4b2,0,"[394.0199890136719, 93.52497863769531, 448.4259948730469, 108.63897705078125]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,Deceased,Deceased...,black,deceased--5d756ea623,0,"[507.3999938964844, 93.52497863769531, 556.922119140625, 108.63897705078125]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,Credit Factors,Credit Factors...,black,credit_factors--bf1c8cb1a7,0,"[382.67999267578125, 131.73001098632812, 470.8070068359375, 149.63101196289062]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,No Open 1k+ Lines,No Open 1k+ Lines...,red,no_open_1k_lines--2ec57c8e70,0,"[382.67999267578125, 165.8050079345703, 477.14801025390625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,No Open Rev Credit Lines,No Open Rev Credit Lines...,red,no_open_rev_credit_lines--2b0765cfbd,0,"[382.67999267578125, 182.8150177001953, 511.06097412109375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.json,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,red,avg_age_open--8f2357d36a,0,"[382.67999267578125, 199.8250274658203, 454.2240295410156, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_707_credit_summary_2025-09-01_101634_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Less than 5 yrs,Less than 5 yrs...,#dc3545,less_than_5_yrs--49d01eded4,0,"[382.67999267578125, 165.8050079345703, 457.2710266113281, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,7k+ line for 4+yrs,7k+ line for 4+yrs...,#428f4e,7k_line_for_4_yrs--0876b651c2,0,"[382.67999267578125, 182.8150177001953, 467.0500183105469, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Great Closed Rev Depth,Great Closed Rev Depth...,#428f4e,great_closed_rev_depth--01b74bb769,0,"[382.67999267578125, 199.8250274658203, 502.50299072265625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Ok Open Rev Depth,Ok Open Rev Depth...,#428f4e,ok_open_rev_depth--edf7078316,0,"[382.67999267578125, 216.83497619628906, 481.7240295410156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,3+ Closed Rev Accnts,3+ Closed Rev Accnts...,#428f4e,3_closed_rev_accnts--b607705a41,0,"[382.67999267578125, 233.84498596191406, 491.19500732421875, 248.958984375]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Seasoned Closed Accounts,Seasoned Closed Accounts...,#428f4e,seasoned_closed_accounts--de9556a1be,0,"[382.67999267578125, 250.84498596191406, 517.803955078125, 265.958984375]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Closed Accnts Over 7.5k,Closed Accnts Over 7.5k...,#428f4e,closed_accnts_over_7_5k--d650567420,0,"[382.67999267578125, 267.85498046875, 503.7240295410156, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.json,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.pdf.lines.json,Open Accounts,Open Accounts...,#212529,open_accounts--ece4d3767c,1,"[56.689998626708984, 32.50998306274414, 152.75999450683594, 50.41098403930664]",exact,1.00,,tmp/auto_map/user_1168_credit_summary_2025-09-01_105524_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,3 Charged Off Accts,3 Charged Off Accts...,#428f4e,3_charged_off_accts--175b0b86d7,0,"[382.67999267578125, 165.8050079345703, 481.72406005859375, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,4 Unpaid Collection(s),4 Unpaid Collection(s)...,#428f4e,4_unpaid_collection_s--a4e587ed9c,0,"[382.67999267578125, 182.8150177001953, 490.87591552734375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,$9138 Unpaid Collection(s),$9138 Unpaid Collection(s)...,#428f4e,9138_unpaid_collection_s--2ae7ac65b5,0,"[382.67999267578125, 199.8250274658203, 515.3399047851562, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,4 RE Lates in 6-12 mo,4 RE Lates in 6-12 mo...,#428f4e,4_re_lates_in_6_12_mo--6e1b4e386e,0,"[382.67999267578125, 216.83497619628906, 492.1190185546875, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,Past Due Not Late,Past Due Not Late...,#428f4e,past_due_not_late--30baf3a877,0,"[382.67999267578125, 233.84498596191406, 472.56103515625, 248.958984375]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,12 RE Lates in 12-24 mo,12 RE Lates in 12-24 mo...,#dc3545,12_re_lates_in_12_24_mo--231493d4b5,0,"[382.67999267578125, 250.84498596191406, 504.35101318359375, 265.958984375]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,$10505 Unpaid Collections,$10505 Unpaid Collections...,#dc3545,10505_unpaid_collections--ed1941e0b1,0,"[382.67999267578125, 267.85498046875, 514.1298828125, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.json,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.pdf.lines.json,1 RE Late in 0-3 mo,1 RE Late in 0-3 mo...,#dc3545,1_re_late_in_0_3_mo--29ba2e2183,0,"[382.67999267578125, 284.864990234375, 480.5030212402344, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1125_credit_summary_2025-09-01_100159_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,2 Charged Off Accts,2 Charged Off Accts...,#428f4e,2_charged_off_accts--398d8d95e1,0,"[382.67999267578125, 165.8050079345703, 481.72406005859375, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,7 Unpaid Collection(s),7 Unpaid Collection(s)...,#428f4e,7_unpaid_collection_s--0edaa4a48f,0,"[382.67999267578125, 182.8150177001953, 490.87591552734375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,$1197 Unpaid Collection(s),$1197 Unpaid Collection(s)...,#428f4e,1197_unpaid_collection_s--4cfc01f2d1,0,"[382.67999267578125, 199.8250274658203, 515.3399047851562, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,1 Over Limit Accnt,1 Over Limit Accnt...,#428f4e,1_over_limit_accnt--f236d604ed,0,"[382.67999267578125, 216.83497619628906, 472.5390319824219, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,Total Rev Usage > 55%,Total Rev Usage > 55%...,#428f4e,total_rev_usage_55--51a7b2c3c7,0,"[382.67999267578125, 233.84498596191406, 499.14801025390625, 248.958984375]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,Past Due Not Late,Past Due Not Late...,#428f4e,past_due_not_late--30baf3a877,0,"[382.67999267578125, 250.84498596191406, 472.56103515625, 265.958984375]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,Pay $360 so Accts < 40%,Pay $360 so Accts < 40%...,#dc3545,pay_360_so_accts_40--9f9d71ed07,0,"[382.67999267578125, 267.85498046875, 508.33306884765625, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.json,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.pdf.lines.json,1 Chrgd Off Rev Acct,1 Chrgd Off Rev Acct...,#dc3545,1_chrgd_off_rev_acct--b46e49323f,0,"[382.67999267578125, 284.864990234375, 486.6080627441406, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1142_credit_summary_2025-09-01_094247_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,1 Over Limit Accnt,1 Over Limit Accnt...,#428f4e,1_over_limit_accnt--f236d604ed,0,"[382.67999267578125, 165.8050079345703, 472.5390319824219, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,Total Rev Usage > 75%,Total Rev Usage > 75%...,#428f4e,total_rev_usage_75--b8486f74de,0,"[382.67999267578125, 182.8150177001953, 499.14801025390625, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,Pay $24051 so Accts < 40%,Pay $24051 so Accts < 40%...,#dc3545,pay_24051_so_accts_40--95b95de931,0,"[382.67999267578125, 199.8250274658203, 520.5650634765625, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,2 Rev Lates in 2-4 yrs,2 Rev Lates in 2-4 yrs...,#dc3545,2_rev_lates_in_2_4_yrs--64c0622ee6,0,"[382.67999267578125, 216.83497619628906, 489.666015625, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,7k+ line for 4+yrs,7k+ line for 4+yrs...,#428f4e,7k_line_for_4_yrs--0876b651c2,0,"[382.67999267578125, 233.84498596191406, 467.0500183105469, 248.958984375]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,Great Closed Rev Depth,Great Closed Rev Depth...,#428f4e,great_closed_rev_depth--01b74bb769,0,"[382.67999267578125, 250.84498596191406, 502.50299072265625, 265.958984375]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,Ok Open Rev Depth,Ok Open Rev Depth...,#428f4e,ok_open_rev_depth--edf7078316,0,"[382.67999267578125, 267.85498046875, 481.7240295410156, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.json,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.pdf.lines.json,3+ Closed Rev Accnts,3+ Closed Rev Accnts...,#428f4e,3_closed_rev_accnts--b607705a41,0,"[382.67999267578125, 284.864990234375, 491.19500732421875, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1221_credit_summary_2025-09-01_132852_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Open 1k+ Lines,No Open 1k+ Lines...,#dc3545,no_open_1k_lines--2ec57c8e70,0,"[382.67999267578125, 165.8050079345703, 477.14801025390625, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Open Rev Credit Lines,No Open Rev Credit Lines...,#dc3545,no_open_rev_credit_lines--2b0765cfbd,0,"[382.67999267578125, 182.8150177001953, 511.06097412109375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Too Few Open Rev Accounts,Too Few Open Rev Accounts...,#dc3545,too_few_open_rev_accounts--ec1b6ece80,0,"[382.67999267578125, 199.8250274658203, 526.3510131835938, 214.93902587890625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Avg Age Open,Avg Age Open...,#dc3545,avg_age_open--8f2357d36a,0,"[382.67999267578125, 216.83497619628906, 454.2240295410156, 231.948974609375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Closed Rev Depth,No Closed Rev Depth...,#dc3545,no_closed_rev_depth--fd24789bc0,0,"[382.67999267578125, 233.84498596191406, 489.0499572753906, 248.958984375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,Accounts Too New,Accounts Too New...,#dc3545,accounts_too_new--7cd91ff6ba,0,"[382.67999267578125, 250.84498596191406, 474.99200439453125, 265.958984375]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Open Mortgage,No Open Mortgage...,#212529,no_open_mortgage--ebe5b24987,0,"[382.67999267578125, 267.85498046875, 476.2239990234375, 282.968994140625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.json,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.pdf.lines.json,No Rev Acct Open 10K 2yr,No Rev Acct Open 10K 2yr...,#212529,no_rev_acct_open_10k_2yr--52bc04a72c,0,"[382.67999267578125, 284.864990234375, 514.7350463867188, 299.97900390625]",exact,1.00,,tmp/auto_map/user_1164_credit_summary_2025-09-01_094258_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,2 Charged Off Accts,2 Charged Off Accts...,#428f4e,2_charged_off_accts--398d8d95e1,0,"[382.67999267578125, 165.8050079345703, 481.72406005859375, 180.91900634765625]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
data/extracted/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.json,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.pdf.lines.json,2 Unpaid Collection(s),2 Unpaid Collection(s)...,#428f4e,2_unpaid_collection_s--97f83e4c17,0,"[382.67999267578125, 182.8150177001953, 490.87591552734375, 197.92901611328125]",exact,1.00,,tmp/auto_map/user_1250_credit_summary_2025-09-01_095551_ground_truth_unvalidated.mapped.json,,
